Match,League,bookie_home,highest_odd_home,bookie_draw,highest_odd_draw,bookie_away,highest_odd_away,TotalBookies,average_odd_home,average_odd_draw,average_odd_away,Gametime,Time_scraped,url,std_home,std_draw,std_away,median_home,median_draw,median_away
Vitoria Setubal - Casa Pia,Portugal:Taça de Portugal 2022/2023,Unibet,6.4,ComeOn,3.9,Betsafe,1.63,18,5.58,3.66,1.59,2023-01-12 20:45:00,2023-01-12 11:10:25.161826,https://www.betexplorer.com/soccer/portugal/taca-de-portugal/vitoria-setubal-casa-pia/OprDsLGf/,0.4238637251715932,0.1308893660454922,0.0422140514969938,5.625,3.63,1.6
Fulham - Chelsea,England:Premier League 2022/2023,1xBet,3.66,Unibet,3.7,Pinnacle,2.17,18,3.59,3.48,2.1,2023-01-12 21:00:00,2023-01-12 11:10:30.075249,https://www.betexplorer.com/soccer/england/premier-league/fulham-chelsea/fRc3vCHs/,0.0462905007265674,0.1055099660751366,0.0362678849276352,3.6,3.475,2.1
AS Roma - Genoa,Italy:Coppa Italia 2022/2023,188BET,1.53,Unibet,4.3,William Hill,7.5,18,1.5,4.05,6.79,2023-01-12 21:00:00,2023-01-12 11:10:35.421858,https://www.betexplorer.com/soccer/italy/coppa-italia/as-roma-genoa/p6BlsR0l/,0.023653268784314,0.1161079056379623,0.4301831195431421,1.5,4.05,7.0
Feyenoord - Zwolle,Netherlands:KNVB Beker 2022/2023,bet365,1.33,bet365,6.5,BetVictor,10.0,18,1.29,5.51,8.44,2023-01-12 21:00:00,2023-01-12 11:10:40.803093,https://www.betexplorer.com/soccer/netherlands/knvb-beker/feyenoord-zwolle/YsAzHBDq/,0.0276119231610838,0.3769923110812461,0.8510495250675176,1.3,5.5,8.365
Athletico-PR U20 - Guarani U20,Brazil:Copa Sao Paulo de juniores 2023,Pinnacle,1.85,Unibet,3.8,Betfair Exchange,4.42,13,1.7,3.59,4.0,2023-01-12 21:15:00,2023-01-12 11:10:47.118306,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/athletico-pr-guarani/AyuHbvzh/,0.0508517200878932,0.1346838653653197,0.2007964909285786,1.68,3.6,4.0
Palmeiras U20 - Sampaio Correa U20,Brazil:Copa Sao Paulo de juniores 2023,1xBet,1.1,Betfair,9.5,bwin,26.0,11,1.07,8.46,20.87,2023-01-12 21:15:00,2023-01-12 11:10:52.637879,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/palmeiras-sampaio-correa/YFTQ3RCt/,0.0160113596038449,2.326025873380682,6.795887125179597,1.07,8.5,20.0
Cordino EC - Moto Club,Brazil:Campeonato Maranhense 2023,Interwetten,3.55,188BET,3.1,Pinnacle,2.54,9,2.89,3.0,2.27,2023-01-12 23:00:00,2023-01-12 11:11:03.622694,https://www.betexplorer.com/soccer/brazil/campeonato-maranhense/cordino-ec-moto-club/0UVL81Z2/,0.2872914263189273,0.1048808848170152,0.1634847782739198,2.94,3.0,2.25
Ceilandia U20 - Floresta EC U20,Brazil:Copa Sao Paulo de juniores 2023,Betway,3.1,Betway,3.2,Interwetten,2.5,10,2.96,3.01,2.25,2023-01-12 23:00:00,2023-01-12 11:11:11.121285,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/ceilandia-floresta-ec/WptDaKKo/,0.1816506804197818,0.1142962657466829,0.1343982097644116,2.975,3.0,2.3200000000000003
Mirassol U20 - Real Ariquemes U20,Brazil:Copa Sao Paulo de juniores 2023,Betway,1.7,1xBet,3.74,Betfair Exchange,5.09,12,1.62,3.56,4.55,2023-01-12 23:00:00,2023-01-12 11:11:16.965395,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/mirassol-real-ariquemes/UqlAuHZT/,0.047641336774874,0.0955803644092554,0.3983022683461606,1.625,3.585,4.625
Churchill Brothers - Neroca FC,India:I-League 2022/2023,10Bet,1.54,188BET,4.2,BetVictor,6.5,15,1.51,3.86,5.67,2023-01-12 12:00:00,2023-01-12 11:31:13.289670,https://www.betexplorer.com/soccer/india/i-league/churchill-brothers-neroca/dE0FBxt7/,0.0246306042692149,0.1862742473829789,0.4576055693966772,1.5,3.84,5.5
Rio Ave U23 - Famalicao U23,Portugal:Liga Revelacao U23 2022/2023,Pinnacle,2.94,Betfair Exchange,3.71,Betfair Exchange,2.33,13,2.67,3.39,2.27,2023-01-12 12:00:00,2023-01-12 11:31:22.400656,https://www.betexplorer.com/soccer/portugal/liga-revelacao-u23/rio-ave-famalicao/8YayR13e/,0.0876546252820313,0.1351921709157859,0.043130689888482,2.65,3.4,2.3
Esteghlal F.C. - Tractor,Iran:Hazfi Cup 2022/2023,1xBet,1.96,1xBet,3.02,BetVictor,4.5,12,1.91,2.91,4.15,2023-01-12 12:30:00,2023-01-12 11:31:31.988631,https://www.betexplorer.com/soccer/iran/hazfi-cup/esteghlal-teh-tractor/EoJahnm3/,0.0342340429539032,0.0553432813255483,0.1743624751122578,1.91,2.9,4.1
Apollon Pontou - Panserraikos,Greece:Greek Cup 2022/2023,Pinnacle,11.26,Betsafe,4.75,Interwetten,1.43,14,8.14,4.37,1.36,2023-01-12 13:00:00,2023-01-12 11:31:57.689683,https://www.betexplorer.com/soccer/greece/greek-cup/apollon-pontou-panserraikos/xKSPcOm9/,1.0670303867059483,0.2208636892537323,0.0365022955773685,7.875,4.4,1.36
El Madina El Monowara - Al Aluminium,Egypt:Division 2 - Group A 2022/2023,Betfair Exchange,4.42,William Hill,3.25,Pinnacle,2.08,12,3.96,3.03,1.89,2023-01-12 13:30:00,2023-01-12 11:32:46.241993,https://www.betexplorer.com/soccer/egypt/division-2-group-a/el-madina-el-monowara-hammadi/4v4KMcWi/,0.2281546524937535,0.233718297153309,0.0771607923675481,3.95,3.125,1.88
Misr Lel Makkasa - El Gouna,Egypt:Division 2 - Group A 2022/2023,Betfair Exchange,2.56,1xBet,3.0,Pinnacle,3.01,12,2.4,2.91,2.83,2023-01-12 13:30:00,2023-01-12 11:32:55.987670,https://www.betexplorer.com/soccer/egypt/division-2-group-a/misr-lel-makkasa-el-gouna/Qm5GNwHo/,0.0657992815655722,0.0791383521933505,0.0926830702725773,2.4,2.9,2.8
Nasr Taadeen - Asyut Petroleum,Egypt:Division 2 - Group A 2022/2023,Pinnacle,3.19,Unibet,3.0,Betway,2.5,12,2.88,2.82,2.44,2023-01-12 13:30:00,2023-01-12 11:33:06.193130,https://www.betexplorer.com/soccer/egypt/division-2-group-a/nasr-taadeen-asyut-petroleum/fTdXJeGA/,0.1920759792847138,0.147799516134854,0.0463435785489994,2.89,2.835,2.45
Shoban Moslemen Qena - Tamya,Egypt:Division 2 - Group A 2022/2023,Pinnacle,2.54,Unibet,3.0,Betfair Exchange,3.09,12,2.4,2.85,2.9,2023-01-12 13:30:00,2023-01-12 11:33:15.031379,https://www.betexplorer.com/soccer/egypt/division-2-group-a/shoban-moslemen-qena-tamya/hEFzJFVG/,0.0931274786125302,0.1098311376062307,0.0909878446760218,2.45,2.875,2.9
Telephonaat Beni Suef - La Viena,Egypt:Division 2 - Group A 2022/2023,Pinnacle,7.24,Unibet,3.75,Pinnacle,1.56,12,6.34,3.47,1.5,2023-01-12 13:30:00,2023-01-12 11:33:24.031314,https://www.betexplorer.com/soccer/egypt/division-2-group-a/telephonaat-beni-suef-la-viena/06cTKy14/,0.5868476390982172,0.2200189385787808,0.0435802985790876,6.5,3.53,1.52
Al-Fateh - Al-Ettifaq,Saudi Arabia:Saudi Professional League 2022/2023,Interwetten,2.05,Betsafe,3.5,Pinnacle,3.83,16,1.97,3.35,3.44,2023-01-12 13:30:00,2023-01-12 11:33:33.532196,https://www.betexplorer.com/soccer/saudi-arabia/saudi-professional-league/al-fateh-al-ettifaq-fc/vmZ4AoST/,0.0417731971484108,0.117585075583596,0.1356404561085421,1.95,3.35,3.4
Al Taee - Al-Taawon,Saudi Arabia:Saudi Professional League 2022/2023,Pinnacle,2.61,Pinnacle,3.25,Pinnacle,2.83,16,2.51,3.09,2.64,2023-01-12 13:30:00,2023-01-12 11:33:43.380982,https://www.betexplorer.com/soccer/saudi-arabia/saudi-professional-league/al-taee-al-taawon/ID4FUlDo/,0.0536306815172061,0.0829457654133109,0.0648556088553642,2.5,3.1,2.635
Al Sailiya - Al Ahli Doha,Qatar:QSL 2022/2023,Pinnacle,2.24,Pinnacle,3.73,Pinnacle,3.02,16,2.18,3.49,2.83,2023-01-12 14:15:00,2023-01-12 11:34:14.740535,https://www.betexplorer.com/soccer/qatar/qsl/al-sailiya-al-ahli/On5bE85B/,0.0309232921921325,0.1211541717537342,0.0760263112349928,2.2,3.5,2.8
Al Wakra - Al Arabi,Qatar:QSL 2022/2023,Pinnacle,2.77,Pinnacle,3.7,Pinnacle,2.43,16,2.66,3.44,2.31,2023-01-12 14:15:00,2023-01-12 11:34:24.474279,https://www.betexplorer.com/soccer/qatar/qsl/al-wakra-al-arabi/xW6jGUza/,0.0525951518678291,0.1001249219725039,0.0399113601204803,2.65,3.4,2.3
Cruzeiro U20 - Parauapebas U20,Brazil:Copa Sao Paulo de juniores 2023,William Hill,1.14,1xBet,10.5,1xBet,27.0,12,1.06,9.02,20.31,2023-01-12 14:30:00,2023-01-12 11:34:33.729188,https://www.betexplorer.com/soccer/brazil/copa-sao-paulo-de-juniores/cruzeiro-esporte-clube-parauapebas/0QXTexKA/,0.027122058561364,1.0813697822949402,4.403805086788497,1.0550000000000002,9.155,20.5
Maccabi Yavne - Bnei Eilat,Israel:Liga Alef South 2022/2023,Betway,1.35,1xBet,4.9,Betfair Exchange,8.6,8,1.32,4.59,7.41,2023-01-12 14:30:00,2023-01-12 11:34:42.028115,https://www.betexplorer.com/soccer/israel/liga-alef-south/maccabi-yavne-bnei-eilat/hhMmm0A2/,0.0242097317438899,0.1660404903764273,0.7172168430816442,1.33,4.6,7.5
Doxa - Achnas,Cyprus:Cyprus Cup 2022/2023,Interwetten,2.1,Unibet,3.5,1xBet,3.5,14,2.0,3.19,3.41,2023-01-12 15:00:00,2023-01-12 11:35:06.931788,https://www.betexplorer.com/soccer/cyprus/cyprus-cup/doxa-achnas/CzhGBYmP/,0.0605877802933819,0.119819002694036,0.0908234611700143,2.0,3.175,3.4
Hyderabad - Chennaiyin,India:ISL 2022/2023,188BET,1.76,1xBet,4.2,Unibet,5.05,16,1.63,4.0,4.44,2023-01-12 15:00:00,2023-01-12 11:35:16.929255,https://www.betexplorer.com/soccer/india/isl/hyderabad-chennaiyin-fc/GOKoHHpk/,0.0462490063486264,0.1815031194027838,0.3492713002473443,1.62,4.0,4.4
Hapoel Kfar Shalem - Ironi Modiin,Israel:Liga Alef South 2022/2023,Betfair Exchange,1.39,Betfair Exchange,5.37,Betfair,8.0,9,1.33,4.91,6.57,2023-01-12 15:00:00,2023-01-12 11:35:25.991753,https://www.betexplorer.com/soccer/israel/liga-alef-south/hapoel-kfar-shalem-ironi-modiin/ADSUWvQL/,0.0375647588986154,0.2087529108246824,0.7974142238789352,1.35,4.91,6.5
